web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777053257-78","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sevonrich Holiday Resort","Scored 8.7","8.7","Value for money 8.9","Sevonrich Holiday Resort is a recently renovated guest house in Dambulla where guests can make the most of its pool with a view, garden, and shared lounge.","· 648 reviews","Opens in new window","Dambulla","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/133327002.webp?k=fa41bd6282b35a196b2f32ebbee54569bdecb838b6241754e8af6bd02db8a045&o="
"1777053257-79","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Lavendish Country Resort","Scored 8.7","8.7","Value for money 8.9","Located in Dambulla, 13 miles from Sigiriya Rock, Lavendish Country Resort has accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.","· 24 reviews","Opens in new window","Dambulla","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/825516541.webp?k=745d402c993a12e5e28066c05b6aeedf37153339eb77bc61045250d03837ab35&o="
"1777053257-80","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Maapagala Resort Sigiriya","Scored 8.7","8.7","Value for money 9.0","Located in Sigiriya, a 17-minute walk from Sigiriya Rock, Maapagala Resort Sigiriya has accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.","· 278 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/633168312.webp?k=05ecab54edf1bad8c85226c1b03aff4eff0499f31a3ae244b6468a410145bc9b&o="
"1777053257-81","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Forest View","Scored 8.7","8.7","Value for money 9.4","Sigiri Forest View is located in Sigiriya. The accommodations will provide you with a balcony and a seating area. There is also a dining table.","· 205 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/102049961.webp?k=7dcd25a1c112c8bdeae38caae1a1626fe95d7d62dd6c12a9e49db5e86d1fed56&o="
"1777053257-82","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Lovely lodge & Hostel","Scored 8.7","8.7","Value for money 9.2","Lovely lodge & Hostel provides air-conditioned rooms in Sigiriya. This homestay offers free private parking and a 24-hour front desk.","· 114 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/222995187.webp?k=4cb9657aabe7a0f37e55d57d8e45a2cd202f9fda0d2be64b70a89ce4e09a4e96&o="
"1777053257-83","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Habarana Village by Cinnamon","Scored 8.6","8.6","","Offering bungalow-style rooms surrounded by greenery, Habarana VIllage by Cinnamon is a 15-minute drive from Minneriya National Park.","· 661 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/647785486.webp?k=6797c4bc21667bd7a0cf14b6933d3a075801ac986580a3c7d28e9543b3292655&o="
"1777053257-84","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sundaras Infinity Jungle Resort","Scored 8.6","8.6","","Located in Dambulla, 12 miles from Sigiriya Rock, Sundaras Infinity Jungle Resort has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 283 reviews","Opens in new window","Dambulla","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/694205791.webp?k=1c8a3c8547eebffbb22991f6e049a86702e3c42b8007d2fbe134e204bc6d1025&o="
"1777053257-85","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sinhagiri Villa","Scored 8.6","8.6","Value for money 8.6","A good location for a relaxing getaway in Sigiriya, Sinhagiri Villa is a homestay surrounded by views of the quiet street.","· 257 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/177507807.webp?k=352e602b6e8ae3d39604142139898a53fd9cb87fb70324d6cea2651c3076aec7&o="
"1777053257-86","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Horizon Resort & Hostel Sigiriya","Scored 8.6","8.6","Value for money 9.1","Located in Sigiriya, 1.1 miles from Sigiriya Rock, Horizon Resort & Hostel Sigiriya has accommodations with a garden, free private parking, a terrace and a restaurant.","· 128 reviews","Opens in new window","Sigiriya","Show prices","Excellent","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/718390082.webp?k=22b8074fbbf5119f665b284c960feddc1ac0fff4e7115403030864cf7a050fc4&o="
"1777053257-87","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Hotel Sigiriya","Scored 8.5","8.5","Location 9.5","Sigiriya is located within the Cultural Triangle of Sri Lanka, an UNESCO World Heritage Site. Featuring the best view of the Lion’s Rock, it offers an outdoor pool, restaurant and free parking.","· 2,046 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/210372174.webp?k=6a5867a3c50d6280951a1f4339e47bbacced272f785a95a25e989237ae21428a&o="
"1777053257-88","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiriya Paradise Inn","Scored 8.5","8.5","Value for money 8.7","Offering a restaurant, Sigiriya Paradise Inn Guest House is located in Sigiriya. Free WiFi access is available in public areas of the property.","· 642 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/691852947.webp?k=045ba2e802f59d2be13bab1d523737f3e9efbb2cd8d925c962d24f123ac99e2e&o="
"1777053257-89","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Dambulla Tourist Resort","Scored 8.5","8.5","Value for money 8.9","Providing garden views, Dambulla Tourist Resort in Dambulla offers accommodations, a garden, and a shared lounge.","· 262 reviews","Opens in new window","Dambulla","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/333132299.webp?k=3ead7a848fa74a3602110509e42cdb05f308253dff6d93ee9c859a7546aeb74e&o="
"1777053257-90","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Yonara Green Rest","Scored 8.5","8.5","Value for money 9.2","Featuring city views, Yonara Green Rest in Habarana offers accommodations and a garden. This property offers access to a balcony and free private parking.","· 119 reviews","Opens in new window","Habarana","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/326213767.webp?k=e1debec957767359891d2d0e56904fc24284df6fba41f584c7039d258222212d&o="
"1777053257-91","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiriya Rock Gate Tree House","Scored 8.5","8.5","Value for money 8.8","Offering a garden and a terrace, Sigiriya Rock Gate Tree House in Sigiriya is close to Wildlife Range Office - Sigiriya and Sigiriya Museum.","· 26 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/472542119.webp?k=7a3a9643f1503410063df831ff1499416815800d9d327b6ea5bca648a6b0300b&o="
"1777053257-92","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Tiny Homestay","Scored 8.4","8.4","Value for money 9.1","Tiny Homestay is located in Dambulla, just a 9-minute walk from Dambulla Cave Temple and 1.9 miles from Popham's Arboretum.","· 95 reviews","Opens in new window","Dambulla","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/557263139.webp?k=6d7bfd342e42ed489e4a6ace0940a76b4a1a6ac2db620057437317066ae16e13&o="
"1777053257-93","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Victory Villa Sigiriya","Scored 8.4","8.4","Value for money 9.1","Just a 13-minute walk from Sigiriya Rock and 0.7 miles from Wildlife Range Office - Sigiriya, Victory Villa Sigiriya features accommodations in Sigiriya, with a garden and a shared lounge.","· 183 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/825663911.webp?k=9908352022361b92f877a55cacd8c7cef9fb20b110edb13c5db6b39b98a8f20b&o="
"1777053257-94","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Smashing Inn","Scored 8.4","8.4","Value for money 9.2","Providing a garden, Smashing Inn features accommodations in Dambulla. This homestay offers free private parking and full-day security.","· 124 reviews","Opens in new window","Dambulla","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/357371826.webp?k=62166c2b274d0c7afcb363e2dd509371ff665b4c41b3ca534adf63e5746eb894&o="
"1777053257-95","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Danara Homestay","Scored 8.4","8.4","Value for money 9.1","Featuring lake views, Danara Homestay in Sigiriya provides accommodations and a garden. With mountain views, this accommodation offers a terrace.","· 250 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/462672295.webp?k=5d672a04e03ff399a0eb09baf4c2d579f56e63d3fca6ee341c83a47bd269c343&o="
"1777053257-96","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Zensigiri Ayurveda Wellness Homestay","Scored 8.4","8.4","Value for money 9.2","1.5 miles from Sigiriya Rock in Sigiriya, Zensigiri Ayurveda Wellness Homestay offers accommodations with access to wellness packages, beauty services, and steam room.","· 24 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/846935213.webp?k=ba67a4183c3b8bd9e5f6df64cd2321b8e9585127db5582f44d6495236c464e25&o="
"1777053257-97","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Choona Lodge 'view of sigiriya & pidurangala with sunrise'","Scored 8.3","8.3","Value for money 9.1","Providing garden views, Choona Lodge 'view of sigiriya & pidurangala with sunrise' in Sigiriya provides accommodations, a garden, a shared lounge, a terrace and a restaurant.","· 130 reviews","Opens in new window","Sigiriya","Show prices","Very Good","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/410547272.webp?k=ac270c525de6ea52b06cc7b33eee75c37e31c0a3de1b4109d0ae7fc46be50074&o="
