web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,image
"1777056365-67","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Oceanic White House","Scored 8.9","8.9","Value for money 9.0","Oceanic White House in Nilaveli provides accommodations with a garden and a terrace. This guest house provides free private parking, room service, and free Wifi.","· 97 reviews","Opens in new window","Nilaveli","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/140067900.webp?k=3c21beb33aa7aedfb091269ca949acfd6053bd95f7343526ad7529713602c3f0&o="
"1777056365-68","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Edwin Villa","Scored 8.9","8.9","Value for money 9.3","Offering a garden and a terrace, Edwin Villa in Trincomalee is close to Trincomalee Railway Station and Kali Kovil. The air-conditioned accommodation is a 8-minute walk from Uppuveli beach.","· 48 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/414062642.webp?k=1315752db4dd4a30fb2346086496ee10705115bf4610cc6602ded9cb629abdd5&o="
"1777056365-69","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","sky blue Villa","Scored 8.9","8.9","Value for money 9.0","Sky blue Villa offers accommodations in Trincomalee near Kali Kovil and Gokana Temple. Both free Wifi and private parking are accessible at the villa free of charge.","· 8 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/590029208.webp?k=c0f58a8d01d62c023d7785d56c258ebf1fd67a4e6fee10eb6ba1a15844cee31c&o="
"1777056365-70","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Laxsume Guest House Nilaveli","Scored 8.9","8.9","Value for money 9.4","Laxsume Guest House Nilaveli enjoys a location in Nilaveli, a 6-minute walk from Nilaveli Beach and 2.3 miles from Pigeon Island National Park.","· 161 reviews","Opens in new window","Nilaveli","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/524467229.webp?k=1d7a92066e9b4a4d55fe866529dc1eb30a040c10fd0f5eceff318977cf8bae62&o="
"1777056365-71","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Uga Jungle Beach - Trincomalee","Scored 8.8","8.8","","The 5-star Jungle Beach Resort is located in Trincomalee, just 17 mi from Trincomalee Bus and Railway Station. It offers a well-appointed spa and a variety of recreational options.","· 165 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/398334495.webp?k=e7c80e2fe422b921d0daaeb35d4d73d472a5c62805b8ff0ef8c093f22c1e7a9a&o="
"1777056365-72","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Radiance Hotel","Scored 8.8","8.8","Value for money 9.4","Located in Trincomalee, a 5-minute walk from Sampalthivu Beach, Radiance Hotel provides accommodations with an outdoor swimming pool, free private parking, a garden and a restaurant.","· 23 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/749047205.webp?k=9b065eb4870f8a9768c9d01eb69c94f2262c9493a2ab1cc85482132484dbb855&o="
"1777056365-73","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Aara Holiday Home","Scored 8.8","8.8","Value for money 9.2","Providing a garden, Aara Holiday Home provides accommodations in Trincomalee. This property offers access to a terrace, free private parking, and free Wifi.","· 18 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/482771267.webp?k=eb7b007e1ea1d130e5d2fb4b5b9c76aab1b44771009503079a230da7262f3a93&o="
"1777056365-74","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","SNP Star Guest House","Scored 8.8","8.8","Value for money 8.6","Welcome to our cozy and comfortable guest house, perfect for a relaxing and enjoyable stay.","· 102 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/146877674.webp?k=5e8da65d48f3244561b80493d3ea85b1e29c93eb5b47f176632f19ac1cdd556d&o="
"1777056365-75","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Blu by Cinnamon","Scored 8.7","8.7","Location 9.5","Trinco Blu by Cinnamon is a luxurious 4-star beachfront resort located 4 mi from Trincomalee. It provides spacious accommodations with a freshwater pool, 3 dining options and free Wi-Fi.","· 772 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/645051053.webp?k=99808cf7c611a51e11d22cbaba1a6cc9a73eb7b53c0fb520eaaee6ca2d229faa&o="
"1777056365-76","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","High Park Hotel","Scored 8.7","8.7","Value for money 8.7","Located in Nilaveli, a 2-minute walk from Nilaveli Beach, High Park Hotel provides accommodations with an outdoor swimming pool, free private parking, a garden and a private beach area.","· 203 reviews","Opens in new window","Nilaveli","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/438068939.webp?k=614c17bf132c3687b0b3e1ded862fc67d891db489f05df405aa9110d25706228&o="
"1777056365-77","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Bluewater Beach Resort","Scored 8.7","8.7","Value for money 8.6","Set in Trincomalee in the Trincomalee District Region, Bluewater Beach Resort features an outdoor pool and views of the mountains.","· 350 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/51471976.webp?k=267c81ad29a406b870e4f4a192836c003c5e3ade82d9ac83a81356fb38f8586d&o="
"1777056365-78","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Elena Garden Resort and Restaurant","Scored 8.7","8.7","Value for money 9.1","Located in Trincomalee, a few steps from Uppuveli beach, Elena Garden Resort and Restaurant has accommodations with a garden, free private parking, a terrace and a restaurant.","· 352 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/403053312.webp?k=da5cc38ce61d1b40fbbccd24be3386322a1a061019f960911bf6b512d60deb21&o="
"1777056365-79","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Janas Blue Water Corner","Scored 8.7","8.7","Value for money 9.0","Located in Trincomalee, a few steps from Sandy Cove Beach, Janas Blue Water Corner has accommodations with a garden, free private parking, a private beach area and a terrace.","· 224 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/363965903.webp?k=f8f2abc17bc391fc9f1d71c1fb78933cfa625d1f5a32a1064d5c6865c9f2aa24&o="
"1777056365-80","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Lagoon","Scored 8.7","8.7","Value for money 8.9","Located in Trincomalee, within a 19-minute walk of Uppuveli beach and 0.8 miles of Trincomalee Railway Station, Trinco Lagoon has accommodations with a restaurant and free WiFi throughout the property...","· 193 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/565911248.webp?k=b58408bba67dbae6a3d7af948f630c75ce3279173bcd88861227f1ca507cc98a&o="
"1777056365-81","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","White Villa Hotel","Scored 8.7","8.7","Value for money 9.2","Located in Trincomalee, within a 4-minute walk of Uppuveli beach and 2.6 miles of Kanniya Hot Springs, White Villa Hotel has accommodations with a private beach area and free WiFi throughout the...","· 111 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/536420099.webp?k=b2441ba6128c5973245267c241316ca13d2e5bdd2832172e2aa5e2d9ff376dda&o="
"1777056365-82","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Annai Resort","Scored 8.7","8.7","Value for money 8.5","Annai Resort offers accommodations in Trincomalee, 1.3 miles from Uppuveli beach and a 12-minute walk from Trincomalee Railway Station.","· 10 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/590191252.webp?k=00a9e2fa124d6dda280a0a677e74bb87d2b6390d33c22c3d524f0f3a28f3c5f8&o="
"1777056365-83","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Surya Lagoon Village","Scored 8.7","8.7","","Surya Lagoon Village is a recently renovated villa in Nilaveli where guests can make the most of the private beach area and garden.","· 41 reviews","Opens in new window","Nilaveli","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/569130162.webp?k=af58e5ea135c9f28d21748b246351d022594497f33d40a7d9000236ed284cc4f&o="
"1777056365-84","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","N Joy Inn","Scored 8.7","8.7","Value for money 8.8","Located in Trincomalee, within a few steps of Dutch Bay Beach and a 3-minute walk of St.","· 36 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/477202301.webp?k=2a3be2fc35fb3893d4f9031ce12d47d8e61eb6ad0ad21bbeca642e538295f372&o="
"1777056365-85","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Nilaveli Boutique Hotel","Scored 8.6","8.6","Value for money 8.9","Located in Trincomalee, a 5-minute walk from Nilaveli Beach, Nilaveli Boutique Hotel has accommodations with a garden, free private parking, a shared lounge and a terrace.","· 103 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/681478182.webp?k=2559901d502c4febdebb36ff3bec705342e142e6d2f9e7bee98ec60cc706cc95&o="
"1777056365-86","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Silaa Cabana","Scored 8.6","8.6","Value for money 8.6","Featuring a garden, Silaa Cabana provides accommodations in Trincomalee.","· 198 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/641728588.webp?k=833ae6d99b8371e552dc793e0b5fb6eb0262f7c9f3c49924f74903b8e181ebc6&o="
"1777056365-87","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Blackthorn Hotel","Scored 8.6","8.6","Value for money 9.2","Located a 7-minute walk from Uppuveli beach, Blackthorn Hotel has rooms with air conditioning in Trincomalee.","· 27 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/712803336.webp?k=d7241ed3cbfe0de81c446b9ec75c7b42c3f69f33198457e92f15217b4c4cfcb0&o="
"1777056365-88","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","NN Beach Resort Nilaveli","Scored 8.6","8.6","Location 9.5","Located in Nilaveli, a few steps from Nilaveli Beach, NN Beach Resort Nilaveli has accommodations with an outdoor swimming pool, free private parking, a garden and a private beach area.","· 349 reviews","Opens in new window","Nilaveli","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/819089980.webp?k=c51dc238461a0d704f7c32668c796f62fde0e1f552df2ff3853583c24363c31e&o="
"1777056365-89","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Theevanni Resort","Scored 8.6","8.6","Value for money 8.5","Located a 5-minute walk from Uppuveli beach, Theevanni Resort offers 2-star accommodations in Trincomalee and has a garden, a shared lounge and a terrace.","· 31 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/626431993.webp?k=72b05a092918a15b9de63633638cae4df9cc4587d24e53bdf5766216929d735b&o="
"1777056365-90","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Liyonaa Beach Hotel","Scored 8.6","8.6","Value for money 8.6","Located in Trincomalee, a few steps from Uppuveli beach, Liyonaa Beach Hotel provides accommodations with a garden, free private parking, a private beach area and a terrace.","· 330 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/362834816.webp?k=2935b3a019fe591ed03036c913a29ea477586e5ae5add25979830c7d3d09c5a3&o="
"1777056365-91","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Beach life long beach resort","Scored 8.6","8.6","Value for money 9.1","Located in Trincomalee, a 2-minute walk from Uppuveli beach, Beach life long beach resort provides accommodations with a garden, free private parking, a shared lounge and a terrace.","· 9 reviews","Opens in new window","Trincomalee","Show prices","Excellent","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/762637036.webp?k=7538764af009103f722dfa8566399fbc5f9fdb1e25417321b5969bc38f966620&o="
