web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777052003-74","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Cozy Homestay Waterfall Road Ella","Scored 9.1","9.1","Value for money 9.3","Featuring a garden, terrace and views of mountain, Cozy Homestay Waterfall Road Ella is located in Ella, 3.6 miles from Demodara Nine Arch Bridge.","· 559 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/653745455.webp?k=854ea4eecc88e8510b1cd8fe05b1b5ba592e54279eb5520b1965649665b8fc92&o="
"1777052003-75","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Nine Arch Homestay","Scored 9.1","9.1","Value for money 9.7","Just a 8-minute walk from Demodara Nine Arch Bridge and one mile from Little Adam's Peak, Nine Arch Homestay features accommodations in Ella with a garden.","· 61 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/776546985.webp?k=592d898de2cf4591e6ef287d01c09ffa6e34e502980c2fa4ea8d7b0309de8f0d&o="
"1777052003-76","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Rock Grand View","Scored 9.0","9.0","Value for money 9.1","3.3 miles from Demodara Nine Arch Bridge in Ella, Rock Grand View offers accommodations with access to spa facilities. With garden views, this accommodation provides a patio.","· 300 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/603885907.webp?k=282987a0a054331eaa8f680fdb7b87090f6d2b609fd0752845dfd513e811164d&o="
"1777052003-77","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","New Blue Home","Scored 9.0","9.0","Value for money 9.3","Boasting a terrace and a shared lounge, New Blue Home is located in Ella. Built in 2016, the property is within an 11-minute walk of Demodara Nine Arch Bridge. Free WiFi is available.","· 437 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/584323548.webp?k=8951917c834e01c17919830c6959c49ff012723f99b589cc4fe1ba6eee2536b3&o="
"1777052003-78","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Golden View Guest Ella","Scored 9.0","9.0","Value for money 9.2","Offering a restaurant, Golden View Guest Ella is located at the highest elevation in Ella and just 0.6 mi from the Ella Railway Station. Free WiFi access is available.","· 623 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/495310083.webp?k=20c7f7be2e5cd6bcc3ffeaacbf43f4018c7a3c1188ed268c1611959f83229a99&o="
"1777052003-79","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Zion View Ella Green Retreat","Scored 9.0","9.0","Location 9.4","Located in Ella, 3 miles from Demodara Nine Arch Bridge, Zion View Ella Green Retreat provides accommodations with an outdoor swimming pool, free private parking, a garden and a shared lounge.","· 1,033 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/836536644.webp?k=8f28322926df1e5ff56ce0835f8cd6bd7792e119673612dc47519b9821b9fc0c&o="
"1777052003-80","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Idyll Homestay Ella","Scored 9.0","9.0","Value for money 8.9","Located in Ella, 3.6 miles from Demodara Nine Arch Bridge, Idyll Homestay Ella has accommodations with a garden, free private parking, a terrace and a restaurant.","· 82 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/711026806.webp?k=02b74ca28e180c8c25760e413af8a67eaa86ac229776cac7c7da6344d0c79bc7&o="
"1777052003-81","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Ella Panorama Villa","Scored 9.0","9.0","Value for money 9.2","Offering a garden, Ella Panorama Villa offers accommodations in Ella. This property offers access to a terrace, free private parking, and free Wifi. Rooms have a balcony with views of the garden.","· 157 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/483856902.webp?k=fb1b870a826e7028ba955f125a9303d77f4320b719f5b9334cb8843ed0277bba&o="
"1777052003-82","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","AMARASINGHE GUEST HOUSE","Scored 9.0","9.0","Value for money 8.9","With Gregory Lake reachable in 28 miles, AMARASINGHE GUEST HOUSE offers accommodations, a restaurant, a garden, a terrace, and a shared lounge.","· 35 reviews","Opens in new window","Haputale","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/335354680.webp?k=4a12f0ec8ff7b0c143c0f95f2e827b7ff2594343e22274380f903b160006756e&o="
"1777052003-83","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Ella Ceylonka","Scored 9.0","9.0","Value for money 9.0","Ella Ceylonka is a recently renovated guest house in Ella near Demodara Nine Arch Bridge. This property offers access to a terrace, free private parking, and free Wifi.","· 82 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/705057941.webp?k=ac00e69be676d2105d830b4a034e173b75205458826cec8b2c4be2b8e3c4f334&o="
"1777052003-84","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Su Casa Ella","Scored 9.0","9.0","Value for money 8.5","Located in Ella, 2.9 miles from Demodara Nine Arch Bridge, Su Casa Ella provides accommodations with a terrace, free private parking and a restaurant.","· 27 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/726815599.webp?k=28902600ceb3802d9e4c717bead2bfb1baf76373b940fb700f9830ac4b9764b7&o="
"1777052003-85","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","The bawa guest Inn","Scored 9.0","9.0","Value for money 9.5","Featuring a garden, The bawa guest Inn provides accommodations in Haputale. This property offers access to a terrace, free private parking, and free Wifi.","· 146 reviews","Opens in new window","Haputale","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/628257594.webp?k=0a45e917b44d2d279f870dd035723142fe860733d3e754ff28ea643d794a1b87&o="
"1777052003-86","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D201%3Btop_destinations%3D6021%3Bpopular_nearby_landmarks%3D900059521%3Bpopular_nearby_landmarks%3D900059520%3Bpopular_nearby_landmarks%3D900074332%3Bpopular_nearby_landmarks%3D900077457%3Bpopular_nearby_landmarks%3D900059522%3Bpopular_nearby_landmarks%3D900074335%3Bpopular_nearby_landmarks%3D900074331%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900053661%3Bpopular_nearby_landmarks%3D900053669%3Bpopular_nearby_landmarks%3D900058091%3Bpopular_nearby_landmarks%3D900059233%3Bpopular_nearby_landmarks%3D900059236%3Bpopular_nearby_landmarks%3D900059439%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900059529%3Bpopular_nearby_landmarks%3D900069601%3Bpopular_nearby_landmarks%3D900069602%3Bpopular_nearby_landmarks%3D900069603%3Bpopular_nearby_landmarks%3D900070379%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900074898%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059238","","Legacy Inn Ella","Scored 9.0","9.0","Value for money 8.7","Located in Ella, a 16-minute walk from Demodara Nine Arch Bridge, Legacy Inn Ella has accommodations with a garden, free private parking and a terrace.","· 8 reviews","Opens in new window","Ella","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/769083708.webp?k=575f9b43b2303913f80768e26dc60bbe7243adda895bdd11a82d32ef0c635041&o="
