web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777054999-77","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","The Elephant Next-Door","Value for money 9.7","The Elephant Next-Door is a recently renovated guest house in Udawalawe where guests can make the most of its outdoor swimming pool, garden, and terrace.","· 284 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/804912240.webp?k=accdbc97f74fcaa8882858ace6f4ed1f738d16fa60bc4dc81e9d494c4c9a5c8d&o="
"1777054999-78","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Imperial Resort","Value for money 9.8","Located in Udawalawe, 10 miles from Udawalawe National Park, Imperial Resort provides accommodations with a garden, free private parking and a restaurant.","· 58 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/618207296.webp?k=431de3558fb83d3e1c9d39ab5b82121a06dd3fe1fa75afa038c84885a326e68b&o="
"1777054999-79","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Terrace Cinnamon View","Value for money 9.5","Terrace Cinnamon View has a garden, terrace and restaurant in Ratnapura. Featuring an outdoor swimming pool, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom.","· 122 reviews","Opens in new window","Ratnapura","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/290267584.webp?k=ce3360002e2f2e24caef3fb606fb9b66b2c81639e499cbfd31a85e71835c757c&o="
"1777054999-80","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Hotel Gayan's","Value for money 9.7","Offering a restaurant, Hotel Gayan's provides free WiFi access in its public areas. The Udawalawa National Park entrance is just a minute drive away.","· 163 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/52548422.webp?k=120990c915928b4511668a6b1655abdcadef0d37dd4d1df7adf067ccea708cd6&o="
"1777054999-81","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Mango Safari Camping Udawalawe","Value for money 9.3","Providing a garden, Mango Safari Camping Udawalawe provides accommodations in Udawalawe. Both free Wifi and parking on-site are available at the guest house free of charge. Guests can use a terrace.","· 24 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/695744664.webp?k=1f7330170b8fa6bbe297c12ff88246d6831aafbfa8d0e4075a3cbc5ab59ef8a2&o="
"1777054999-82","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Lotus Udawalawe","Value for money 9.7","Featuring garden views, Lotus Udawalawe in Udawalawe features accommodations and a garden. This property offers access to a terrace, free private parking, and free Wifi.","· 29 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/770865741.webp?k=c0c7ef5fc43493e0ac6bbda60178b7f1b0a16a1440372287910b0acfd73f035c&o="
"1777054999-83","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Walawe Palm Villa","Value for money 10","Located in Udawalawe, 10 miles from Udawalawe National Park, Walawe Palm Villa provides accommodations with a garden, free private parking, a terrace and a restaurant.","· 11 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/650830742.webp?k=9f7225c881817848cbb5c19d8c978fe83724ec5a4688ff8c95be6df07e9f6292&o="
"1777054999-84","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Chill House safari resort","Value for money 9.8","Chill House safari resort provides spa facilities and wellness packages, as well as air-conditioned accommodations in Udawalawe, 7.5 miles from Udawalawe National Park.","· 125 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/507969947.webp?k=3e5074fa3eca4cb38bc64070e980761b68c10b345fadb617fc81e9da352ea500&o="
"1777054999-85","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Tappers' Village Nature Resort & Retreat Centre, Kiriella","Value for money 9.4","Located in Ratnapura, 25 miles from Leisure World, Tappers' Village Nature Resort & Retreat Centre, Kiriella provides accommodations with an outdoor swimming pool, free private parking, a garden and a...","· 10 reviews","Opens in new window","Ratnapura","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/719972323.webp?k=36c30de48f8edb73f608e228175b9b4e38c03037a4664150697128302286ccc7&o="
"1777054999-86","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","The Elite","Value for money 9.7","Providing a garden, The Elite offers accommodations in Udawalawe. This guest house provides air-conditioned accommodations with a terrace and free Wifi.","· 54 reviews","Opens in new window","Udawalawe","Scored 9.5","Show prices","9.5","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/625862847.webp?k=5fac7fc28663f8d34a85f04cf1f8b96e85b1d6be8a85922aa3193722d4a1e2a1&o="
"1777054999-87","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Monkey Jungle Cottage","Value for money 9.6","Located in Udawalawe, 10 miles from Udawalawe National Park, Monkey Jungle Cottage has accommodations with a garden, free private parking, a shared lounge and a restaurant.","· 48 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/646912806.webp?k=59cc2721bdcbcfbca66733dfc6d11543229de20a9d4a85f9ffd188879c21aa2e&o="
"1777054999-88","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Grand Toscana","Value for money 9.5","Located in Udawalawe, Grand Toscana provides a garden. Among the facilities at this property are room service and a concierge service, along with free WiFi throughout the property.","· 55 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/847399910.webp?k=25d76c9c01729eb102be74cf03e2ea1c6920ed7923a66bfb05e31529e649a6f8&o="
"1777054999-89","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Butterfly Homestead Hotel","Value for money 9.5","Located in Udawalawe, 4.5 miles from Udawalawe National Park, Butterfly Homestead Hotel has accommodations with a garden, free private parking, a terrace and a restaurant.","· 45 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/121633509.webp?k=18d2bbc35debca387a30a011538d4964b936e19bf18dbd07096a8e8d8ede211f&o="
"1777054999-90","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","La Casa Safari Paradise","Value for money 9.5","La Casa Safari Paradise offers accommodations in Udawalawe, 6.8 miles from Udawalawe National Park. With inner courtyard views, this accommodation provides a terrace.","· 421 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/695190569.webp?k=303819132cac7b301dc6f8ee508345200c32ea03aaa3c271035145809a24b762&o="
"1777054999-91","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Green Park and Eco Tree House","Value for money 9.6","Green Park and Eco Tree House in Udawalawe provides accommodations with a garden and a shared lounge. Guests staying at this guest house have access to a balcony.","· 76 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/733228672.webp?k=923936b992d46c3f06471109ecdd8d0187b6ea0d07cd780a92f6bb9ccff134a0&o="
"1777054999-92","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Vimanra Udawalawa","Value for money 9.8","Located in Udawalawe, 13 miles from Udawalawe National Park, Vimanra Udawalawa provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 308 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/329083038.webp?k=bd7e7a401a3d240df8111406492667872eb65d2d29c22ab6210f876d9094ef89&o="
"1777054999-93","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Summerland Residence","Value for money 9.6","Summerland Residence in Udawalawe provides accommodations with a garden and a terrace. This guest house provides free private parking, a 24-hour front desk, and free Wifi.","· 9 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/833941827.webp?k=ef80acdbe2db005348c97263033a9a7ffe8a30a5d2786dfaec9a2e8d84575ede&o="
"1777054999-94","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Kalawathi Retreat Inn","Value for money 9.5","Kalawathi Retreat Inn has an outdoor swimming pool, garden, a terrace and restaurant in Ratnapura. This 3-star hotel offers room service and a 24-hour front desk.","· 96 reviews","Opens in new window","Ratnapura","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/753653236.webp?k=63f9edf6ed2ef7de190b949d94cb8e231db8e3314c5fe8dc6e42cdd326d9081c&o="
"1777054999-95","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Thought Blooming","Value for money 9.8","Thought Blooming features air-conditioned rooms in Udawalawe. This guest house provides free private parking and a 24-hour front desk.","· 45 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/541099341.webp?k=3a75fd665d070d817686428b75124204d2f6c95192dac1471228394cdb0cd5ca&o="
"1777054999-96","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Ivory Safari Lodge","Value for money 9.8","10 miles from Udawalawe National Park in Udawalawe, Ivory Safari Lodge provides accommodations with access to beauty services.","· 60 reviews","Opens in new window","Udawalawe","Scored 9.4","Show prices","9.4","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/624746465.webp?k=bf4298fcc3d25b138a5422767c63deae3470fb67dcbc5bb84805df07858dd593&o="
"1777054999-97","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D221%3Bht_id%3D206%3Btop_destinations%3D6023%3Buf%3D-2237982%3Buf%3D-2235153%3Buf%3D-2213814%3Buf%3D-2216852%3Buf%3D-2213367%3Buf%3D-2234806%3Buf%3D-2221617","","Eco Lodge Udawalawe","Value for money 9.6","Eco Lodge Udawalawe is a recently renovated guest house in Udawalawe where guests can make the most of its garden and terrace.","· 18 reviews","Opens in new window","Udawalawe","Scored 9.3","Show prices","9.3","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/851758245.webp?k=5603730fd93138dd5a6b539b61aff1b4780bf66ba417fc0bcf545b7ecf0f794d&o="
